"PID","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","MS Zoning","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Foundation","Heating","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Kitchen AbvGr","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Fence","MS SubClass","Sale Type","Sale Condition","SalePrice","Full Bath","Half Bath","Bedroom","Gr Liv Area","Mo Sold","Yr Sold","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Pool Area","Pool QC","Bsmt Qual","Bsmt Exposure","Bsmt Cond","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Bsmt Full Bath","Bsmt Half Bath","Misc Feature","Misc Val","Exter Cond","Exter Qual","Kitchen Qual","Heating QC"
"923275040","0","9101","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","Mitchell","Norm","Normal","1Fam","SFoyer","5","6","1978","1978","A (agr)","Gable","CompShg","Plywood","Plywood","BrkFace","104","PConc","GasA","true","SBrkr","1110","0","0","1","4","Typ","1","TA","Y","303","30","0","0","0","NA","85","WD ","Normal","165500","1","0","1","1110","7","2009","Attchd","1978","Fin","2","602","TA","TA","0","NA","Gd","Av","TA","GLQ","1097","Unf","0","0","1097","1","false","NA","0","2-","3-","2-","1-"
"903481130","86","5160","Pave","Grvl","Regular","Lvl","AllPub","Inside","Gtl","Iowa DOT and Rail Road","Norm","Normal","1Fam","SFoyer","4","6","1923","1950","I (all)","Hip","CompShg","MetalSd","MetalSd","None","0","PConc","GasA","true","SBrkr","892","0","0","1","5","Min2","0","NA","N","0","0","105","0","160","NA","85","COD","Abnorml","70000","1","0","1","892","7","2009","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","2-","3-","2-","3-"
"905427030","60","19800","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","2.5Unf","6","8","1935","1990","A (agr)","Gable","CompShg","BrkFace","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1836","1836","0","1","7","Typ","2","Gd","Y","684","80","32","0","0","NA","75","WD ","Normal","415000","3","1","5","3672","12","2006","Detchd","1993","Unf","2","836","TA","TA","0","NA","TA","No","TA","Rec","425","Unf","0","1411","1836","0","false","NA","0","3-","3-","2-","2-"
"528315060","84","9660","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Northridge","Norm","Normal","1Fam","2.5Unf","8","5","1997","1997","A (agr)","Hip","CompShg","HdBoard","HdBoard","BrkFace","1290","PConc","GasA","true","SBrkr","1182","1017","0","1","9","Typ","1","TA","Y","0","131","0","0","0","NA","75","WD ","Normal","284500","2","1","3","2199","9","2008","Attchd","1997","Fin","2","516","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1173","1173","0","false","NA","0","3-","2-","2-","1-"
"903206120","0","7793","Pave","NA","Slightly irregular","Bnk","AllPub","Corner","Gtl","Brookside","Norm","Normal","1Fam","2.5Unf","7","7","1922","2005","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","false","FuseA","1160","908","0","1","8","Typ","1","Gd","Y","0","0","60","0","0","NA","75","WD ","Normal","209500","1","1","3","2068","5","2010","Detchd","1928","Unf","1","315","TA","TA","0","NA","Gd","No","TA","BLQ","474","Unf","0","634","1108","0","false","NA","0","3-","3-","2-","3-"
"909175050","60","8400","Pave","NA","Regular","Bnk","AllPub","Inside","Mod","South & West of Iowa State University","Norm","Normal","1Fam","2.5Fin","5","8","1939","1997","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","true","SBrkr","1052","720","420","1","8","Typ","1","Gd","Y","262","24","0","0","0","NA","75","WD ","Normal","179500","2","1","4","2192","7","2008","Detchd","1939","Unf","1","240","TA","TA","0","NA","TA","No","TA","LwQ","378","Unf","0","342","720","0","false","NA","0","3-","3-","2-","1-"
"535150300","174","25419","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","North Ames","Adjacent to arterial street","Normal","1Fam","2Story","8","4","1918","1990","A (agr)","Gable","CompShg","Stucco","Stucco","None","0","PConc","GasA","true","SBrkr","1360","1360","392","1","8","Typ","1","Ex","Y","0","16","552","0","0","GdPrv","75","WD ","Abnorml","235000","2","0","4","3112","3","2006","Detchd","1918","Unf","2","795","TA","TA","512","Ex","TA","No","TA","GLQ","1036","LwQ","184","140","1360","1","true","NA","0","2-","2-","2-","2-"
"909179020","102","15863","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","South & West of Iowa State University","Norm","Normal","1Fam","2.5Fin","7","3","1920","1970","A (agr)","Gable","CompShg","Wd Sdng","Plywood","None","0","BrkTil","GasA","true","SBrkr","1687","998","397","1","12","Typ","2","TA","Y","136","63","0","0","0","NA","75","WD ","Normal","197000","2","1","5","3082","8","2009","Basment","1970","Fin","2","672","TA","TA","0","NA","TA","No","TA","GLQ","523","Unf","0","301","824","1","false","NA","0","3-","3-","3-","1-"
"903400220","0","11888","Pave","Pave","Slightly irregular","Bnk","AllPub","Inside","Gtl","Brookside","PosN","Normal","1Fam","2.5Unf","6","6","1916","1994","A (agr)","Gable","CompShg","Wd Sdng","Wd Shng","None","0","BrkTil","GasA","false","FuseA","1445","689","0","1","10","Typ","0","NA","Y","0","60","268","0","0","NA","75","WD ","Normal","214500","2","0","5","2134","7","2009","Detchd","1930","Unf","2","441","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","844","844","0","false","NA","0","3-","3-","2-","2-"
"909101190","60","6204","Pave","NA","Regular","Bnk","AllPub","Inside","Gtl","South & West of Iowa State University","Norm","Normal","1Fam","2.5Fin","4","5","1912","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","false","SBrkr","954","795","481","1","10","Typ","0","NA","Y","0","188","0","0","0","NA","75","WD ","Normal","118500","1","0","5","2230","3","2006","Detchd","1997","Unf","1","440","TA","Gd","0","NA","TA","No","Fa","Unf","0","Unf","0","795","795","1","false","NA","0","3-","2-","3-","3-"
"909254130","53","7128","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","2.5Unf","7","5","1941","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","918","728","0","1","7","Typ","2","Gd","Y","0","0","0","0","126","MnPrv","75","WD ","Normal","164000","2","0","4","1646","8","2007","Detchd","1941","Unf","1","240","TA","TA","0","NA","TA","No","TA","Rec","364","Unf","0","554","918","0","false","NA","0","2-","3-","3-","2-"
"903430060","92","5520","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","2.5Fin","6","6","1912","1950","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","true","SBrkr","929","929","371","1","8","Typ","0","NA","Y","0","198","30","0","0","MnPrv","75","WD ","Abnorml","104000","1","0","5","2229","7","2009","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","1-"
"902325100","70","6300","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","7","6","1910","2005","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1226","878","0","1","9","Typ","0","NA","P","0","341","88","0","0","NA","75","WD ","Normal","155000","2","0","5","2104","7","2006","Detchd","1910","Unf","2","432","Fa","TA","0","NA","TA","No","TA","Unf","0","Unf","0","1226","1226","0","false","NA","0","3-","3-","3-","1-"
"902325050","60","10800","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","7","7","1914","1970","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasW","false","SBrkr","880","888","0","1","6","Typ","2","TA","N","0","341","0","0","0","NA","75","WD ","Normal","163000","1","1","2","1768","10","2006","Detchd","1914","Unf","2","320","TA","TA","0","NA","Gd","Mn","TA","Rec","390","Unf","0","490","880","0","false","NA","0","3-","3-","3-","4-"
"902207220","87","18386","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","2.5Fin","7","9","1880","2002","I (all)","Gable","CompShg","CemntBd","CmentBd","None","0","BrkTil","GasA","true","SBrkr","1675","1818","0","1","10","Typ","1","Ex","Y","302","0","0","0","0","NA","75","WD ","Normal","295000","3","0","3","3493","5","2008","Attchd","2003","Unf","3","870","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","1470","1470","0","false","NA","0","3-","3-","2-","1-"
"902300260","53","5350","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Adjacent to arterial street","Normal","1Fam","2Story","7","8","1920","1965","I (all)","Gable","CompShg","Wd Sdng","Wd Shng","None","0","BrkTil","GasA","true","SBrkr","730","720","0","1","7","Typ","0","NA","Y","0","192","0","0","0","MnPrv","75","WD ","Normal","132000","1","0","3","1450","3","2008","Detchd","1935","Unf","1","288","TA","TA","0","NA","TA","No","TA","BLQ","116","Unf","0","508","624","0","false","NA","0","3-","3-","3-","1-"
"902325070","90","8100","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","5","5","1898","1965","I (all)","Hip","CompShg","AsbShng","AsbShng","None","0","PConc","GasA","false","FuseA","1075","1063","0","3","11","Typ","0","NA","N","40","156","0","0","0","MnPrv","75","WD ","Normal","106000","2","0","2","2138","11","2009","Detchd","1910","Unf","2","360","Fa","Po","0","NA","TA","No","TA","Unf","0","Unf","0","849","849","0","false","NA","0","3-","3-","3-","3-"
"902401120","75","13500","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Adjacent to arterial street","PosA","1Fam","2.5Unf","10","9","1893","2000","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1521","1254","0","1","9","Typ","1","Gd","Y","105","502","0","0","0","NA","75","WD ","Normal","325000","3","1","3","2775","7","2008","Detchd","1988","Unf","2","880","Gd","TA","0","NA","TA","No","TA","Unf","0","Unf","0","1237","1237","0","false","NA","0","1-","1-","2-","2-"
"903458020","60","7200","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Iowa DOT and Rail Road","Norm","Normal","1Fam","2.5Unf","5","7","1920","1996","I (all)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","false","SBrkr","581","530","0","1","6","Typ","0","NA","N","0","0","144","0","0","NA","75","WD ","Normal","101000","1","0","3","1111","3","2007","Detchd","1935","Unf","1","288","TA","TA","0","NA","TA","No","Fa","Unf","0","Unf","0","530","530","0","false","NA","0","3-","3-","4-","3-"
"902400110","90","22950","Pave","NA","Moderately Irregular","Lvl","AllPub","Inside","Gtl","Old Town","Adjacent to arterial street","Normal","1Fam","2.5Fin","10","9","1892","1993","I (all)","Gable","WdShngl","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1518","1518","572","1","12","Typ","2","TA","Y","0","260","0","0","410","GdPrv","75","WD ","Normal","475000","2","1","4","3608","6","2006","Detchd","1993","Unf","3","840","Ex","TA","0","NA","TA","Mn","TA","Unf","0","Unf","0","1107","1107","0","false","NA","0","2-","2-","1-","1-"
"902328100","65","8850","Pave","NA","Slightly irregular","Bnk","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","7","6","1916","1950","I (all)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","true","SBrkr","815","875","0","1","7","Typ","1","Gd","Y","0","0","330","0","0","NA","75","ConLw","Normal","144000","1","0","3","1690","7","2006","Detchd","1916","Unf","1","225","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","815","815","0","false","NA","0","3-","3-","3-","1-"
"902328040","35","6300","Pave","Grvl","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","6","6","1914","2001","I (all)","Gable","CompShg","Wd Sdng","Wd Shng","None","0","CBlock","GasA","true","SBrkr","742","742","0","1","9","Typ","1","Gd","Y","0","291","134","0","0","NA","75","WD ","Normal","128000","2","0","3","1484","6","2008","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","1-"
"902107030","60","6000","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","6","7","1915","2005","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","728","728","0","1","7","Typ","0","NA","N","0","0","248","0","0","NA","75","WD ","Normal","139500","1","1","4","1456","6","2008","Detchd","1915","Unf","1","308","Fa","Fa","0","NA","TA","No","TA","Unf","0","Unf","0","728","728","0","false","NA","0","3-","2-","2-","2-"
"902305080","60","9600","Pave","Grvl","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","6","5","1917","1950","I (all)","Gable","CompShg","AsbShng","AsbShng","None","0","BrkTil","OthW","false","SBrkr","1134","924","0","1","8","Typ","1","Gd","P","0","0","259","0","0","NA","75","WD ","Normal","129500","1","1","3","2058","4","2008","Detchd","1950","Unf","2","396","Fa","Fa","0","NA","Gd","No","TA","Rec","319","Unf","0","416","735","0","false","NA","0","3-","3-","3-","4-"
"902330090","75","13500","Pave","Grvl","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","2.5Unf","7","8","1879","1987","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","true","FuseA","1312","1142","0","1","8","Typ","1","Gd","N","0","148","150","0","0","MnPrv","75","WD ","Normal","185000","2","0","3","2454","2","2007","Attchd","1950","Unf","2","576","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","819","819","0","false","NA","0","2-","3-","3-","3-"
"535376010","55","5500","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","1.5Unf","4","6","1956","1956","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","882","0","0","1","4","Typ","0","NA","Y","0","0","0","0","0","MnPrv","45","WD ","Normal","103200","1","0","1","882","4","2007","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","1-"
"535455060","64","6390","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","North Ames","Adjacent to feeder street","Normal","1Fam","1.5Unf","6","7","1954","1954","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","FuseA","984","0","0","1","4","Typ","0","NA","Y","0","0","0","0","0","GdWo","45","WD ","Normal","112500","1","0","2","984","6","2008","Detchd","1954","Unf","1","280","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","936","936","1","false","NA","0","3-","3-","3-","3-"
"909250160","55","10594","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Unf","5","5","1926","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","Grav","false","SBrkr","789","0","0","1","5","Typ","0","NA","Y","0","0","112","0","0","MnPrv","45","WD ","Normal","96500","1","0","2","789","6","2007","Detchd","1926","Unf","1","200","Po","Po","0","NA","TA","No","TA","Unf","0","Unf","0","768","768","0","false","NA","0","3-","3-","3-","4-"
"535455080","59","7227","Pave","NA","Regular","HLS","AllPub","Corner","Mod","North Ames","Adjacent to arterial street","Normal","1Fam","1.5Unf","6","6","1954","1954","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","832","0","0","1","4","Typ","0","NA","Y","0","0","0","0","0","NA","45","WD ","Normal","105500","1","0","2","832","6","2008","Detchd","1962","Unf","2","528","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","832","832","0","false","NA","0","3-","3-","2-","2-"
"534431020","85","12172","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1.5Unf","5","7","1940","1996","A (agr)","Gable","CompShg","Wd Sdng","HdBoard","None","0","PConc","GasA","true","SBrkr","908","0","0","1","4","Typ","0","NA","Y","284","24","0","0","192","MnPrv","45","WD ","Normal","138500","1","0","2","908","10","2007","Attchd","1975","Unf","2","512","TA","TA","0","NA","TA","No","TA","LwQ","130","Rec","259","433","822","0","false","NA","0","3-","3-","3-","3-"
"535354050","60","9600","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1.5Unf","5","7","1949","2003","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","893","0","0","1","4","Typ","0","NA","Y","0","0","0","0","0","NA","45","WD ","Normal","135000","1","0","2","893","5","2007","Detchd","1985","Unf","2","576","TA","TA","0","NA","TA","No","TA","ALQ","220","Unf","0","625","845","0","true","NA","0","3-","3-","2-","3-"
"531479020","60","9000","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Sawyer West","Norm","Normal","1Fam","1.5Unf","6","3","1928","1950","C (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","false","FuseA","784","0","0","1","5","Typ","0","NA","N","0","0","91","0","0","NA","45","WD ","Normal","76000","1","0","2","784","10","2009","Detchd","1950","Unf","2","360","Fa","Fa","0","NA","Fa","No","Fa","Unf","0","Unf","0","784","784","0","false","NA","0","3-","3-","3-","3-"
"903236200","58","6380","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Normal","1Fam","1.5Unf","5","6","1922","1950","I (all)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","true","FuseA","1048","0","0","1","5","Typ","1","Gd","Y","0","0","116","0","0","NA","45","WD ","Normal","113000","1","0","2","1048","8","2006","Detchd","1922","Unf","1","280","TA","TA","0","NA","TA","No","Fa","Unf","0","Unf","0","993","993","0","false","NA","0","3-","3-","3-","3-"
"903476100","55","4388","Pave","NA","Slightly irregular","Bnk","AllPub","Inside","Gtl","Old Town","Adjacent to feeder street","Normal","1Fam","1.5Unf","5","7","1930","1950","I (all)","Gable","CompShg","WdShing","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","840","0","0","1","5","Typ","1","TA","N","0","0","0","0","0","NA","45","WD ","Normal","87000","1","0","3","840","6","2007","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","2-","3-","3-","1-"
"903228090","50","5000","Pave","NA","Regular","Bnk","AllPub","Inside","Mod","Brookside","Norm","Normal","1Fam","1.5Unf","6","7","1926","1950","I (all)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","true","SBrkr","1013","0","0","1","6","Typ","0","NA","Y","0","0","101","0","0","NA","45","WD ","Normal","113000","1","0","3","1013","4","2008","Detchd","1926","Unf","1","160","Fa","TA","0","NA","TA","No","TA","Unf","0","Unf","0","992","992","0","false","NA","0","3-","3-","3-","1-"
"903231050","51","6120","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Normal","1Fam","1.5Unf","5","7","1939","1950","I (all)","Gable","CompShg","AsbShng","AsbShng","None","0","BrkTil","GasA","true","SBrkr","884","0","0","1","5","Typ","0","NA","Y","0","0","136","0","0","MnPrv","45","WD ","Normal","113000","1","0","2","884","7","2007","Detchd","1939","Unf","1","240","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","884","884","0","false","NA","0","3-","2-","3-","1-"
"903451110","57","7449","Pave","Grvl","Regular","Bnk","AllPub","Inside","Gtl","Iowa DOT and Rail Road","Norm","Normal","1Fam","1.5Unf","7","7","1930","1950","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","true","FuseF","1108","0","0","1","6","Typ","1","Gd","N","0","0","205","0","0","GdPrv","45","WD ","Normal","139400","1","0","3","1108","6","2007","Attchd","1930","Unf","1","280","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","637","637","0","false","NA","0","3-","3-","2-","1-"
"903430040","40","5680","Pave","Grvl","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","1.5Fin","5","4","1901","1950","I (all)","Gable","CompShg","AsbShng","AsbShng","None","0","CBlock","GasA","false","FuseA","933","240","0","1","7","Typ","0","NA","Y","0","25","77","0","0","MnPrv","45","WD ","AdjLand","113000","2","0","3","1173","9","2007","Detchd","1920","Unf","1","240","TA","Fa","0","NA","TA","No","TA","Unf","0","Unf","0","592","592","0","false","NA","0","3-","3-","3-","3-"
"903233140","51","6120","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Norm","Normal","1Fam","1.5Unf","7","8","1929","2001","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","FuseA","854","0","0","1","5","Typ","0","NA","Y","48","112","0","0","0","GdPrv","45","WD ","Normal","132000","1","0","2","854","7","2007","Detchd","1991","Unf","2","576","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","832","832","0","false","NA","0","3-","3-","3-","1-"
"903228120","50","6000","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Normal","1Fam","1.5Unf","6","7","1926","2004","I (all)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","true","SBrkr","904","0","0","1","4","Typ","0","NA","Y","0","0","105","0","0","NA","45","WD ","Normal","119000","1","0","2","904","1","2009","Detchd","1926","Unf","1","180","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","884","884","0","false","NA","0","3-","2-","3-","2-"
